,molecule_chembl_id,units,IC50,smiles,pIC50
3881,CHEMBL589823,nM,1940.0,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1,5.7121982700697735
3882,CHEMBL326318,nM,1950.0,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,5.709965388637482
3883,CHEMBL3671567,nM,1954.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1,5.709075440617246
3884,CHEMBL4218320,nM,1980.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,5.703334809738469
3885,CHEMBL592426,nM,1980.0,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O,5.703334809738469
3886,CHEMBL204335,nM,2000.0,COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.698970004336019
3887,CHEMBL206280,nM,2000.0,Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl,5.698970004336019
3888,CHEMBL8095,nM,2000.0,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,5.698970004336019
3889,CHEMBL510730,nM,2000.0,O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,5.698970004336019
3890,CHEMBL93544,nM,2000.0,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],5.698970004336019
3891,CHEMBL3604936,nM,2000.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,5.698970004336019
3892,CHEMBL121405,nM,2000.0,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,5.698970004336019
3893,CHEMBL2316157,nM,2000.0,COc1cc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc(OC)c1,5.698970004336019
3894,CHEMBL464210,nM,2000.0,CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,5.698970004336019
3895,CHEMBL2385978,nM,2000.0,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.698970004336019
3896,CHEMBL257478,nM,2000.0,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,5.698970004336019
3897,CHEMBL490774,nM,2000.0,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.698970004336019
3898,CHEMBL206320,nM,2000.0,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.698970004336019
3899,CHEMBL1958213,nM,2009.9999999999998,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,5.696803942579511
3900,CHEMBL1241770,nM,2009.9999999999998,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,5.696803942579511
3901,CHEMBL51320,nM,2030.0,c1ccc(CNc2ncnc3cnccc23)cc1,5.692503962086787
3902,CHEMBL1958209,nM,2029.9999999999998,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,5.692503962086787
3903,CHEMBL441518,nM,2043.6,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.689604105989774
3904,CHEMBL2325107,nM,2060.0,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,5.686132779630847
3905,CHEMBL3416617,nM,2079.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,5.682145510668531
3906,CHEMBL1945447,nM,2080.0,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1,5.681936665037238
3907,CHEMBL1830261,nM,2080.0,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665037238
3908,CHEMBL3237944,nM,2090.0,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccccc2)c1Cl,5.679853713888946
3909,CHEMBL1990583,nM,2090.0,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853713888946
3910,CHEMBL3358006,nM,2100.0,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,5.6777807052660805
3911,CHEMBL1241681,nM,2100.0,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.6777807052660805
3912,CHEMBL245800,nM,2100.0,N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.6777807052660805
3913,CHEMBL3132872,nM,2100.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,5.6777807052660805
3914,CHEMBL2316143,nM,2100.0,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,5.6777807052660805
3915,CHEMBL194337,nM,2100.0,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,5.6777807052660805
3916,CHEMBL56542,nM,2100.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.6777807052660805
3917,CHEMBL538507,nM,2100.0,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,5.6777807052660805
3918,CHEMBL168656,nM,2100.0,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,5.6777807052660805
3919,CHEMBL144778,nM,2100.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.6777807052660805
3920,CHEMBL307599,nM,2100.0,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,5.6777807052660805
3921,CHEMBL544640,nM,2110.0,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,5.675717544702307
3922,CHEMBL2442324,nM,2120.0,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,5.673664139071249
3923,CHEMBL1242848,nM,2120.0,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,5.673664139071249
3924,CHEMBL605337,nM,2140.0,CCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.669586226650809
3925,CHEMBL3134612,nM,2145.0,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,5.668572703479256
3926,CHEMBL3233794,nM,2159.0,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.665747357665769
3927,CHEMBL1173457,nM,2170.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,5.66354026615147
3928,CHEMBL1828864,nM,2170.0,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,5.66354026615147
3929,CHEMBL1830278,nM,2170.0,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.66354026615147
3930,CHEMBL589822,nM,2180.0,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,5.661543506395395
3931,CHEMBL1200679,nM,2188.4,[Cl-].[Cl-].[Zn+2],5.659873293894568
3932,CHEMBL1242114,nM,2190.0,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.6595558851598815
3933,CHEMBL1641995,nM,2200.0,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.657577319177793
3934,CHEMBL168921,nM,2200.0,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5.657577319177793
3935,CHEMBL473351,nM,2200.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,5.657577319177793
3936,CHEMBL360209,nM,2200.0,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.657577319177793
3937,CHEMBL2316141,nM,2200.0,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,5.657577319177793
3938,CHEMBL2441565,nM,2200.0,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.657577319177793
3939,CHEMBL225930,nM,2200.0,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,5.657577319177793
3940,CHEMBL279138,nM,2200.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.657577319177793
3941,CHEMBL605413,nM,2200.0,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,5.657577319177793
3942,CHEMBL3133902,nM,2200.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,5.657577319177793
3943,CHEMBL3133901,nM,2200.0,C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,5.657577319177793
3944,CHEMBL593293,nM,2200.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,5.657577319177793
3945,CHEMBL343887,nM,2200.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.657577319177793
3946,CHEMBL485321,nM,2200.0,COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,5.657577319177793
3947,CHEMBL2047017,nM,2220.0,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(F)c2)c1)NO,5.653647025549361
3948,CHEMBL2325102,nM,2230.0,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695136951839
3949,CHEMBL461571,nM,2240.0,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.649751981665837
3950,CHEMBL592427,nM,2240.0,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,5.649751981665837
3951,CHEMBL2047024,nM,2250.0,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,5.647817481888637
3952,CHEMBL2408823,nM,2280.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.642065152999546
3953,CHEMBL1958034,nM,2280.0,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,5.642065152999546
3954,CHEMBL138691,nM,2282.0,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5.641684359917804
3955,CHEMBL118000,nM,2290.0,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.6401645176601125
3956,CHEMBL1760057,nM,2290.0,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,5.6401645176601125
3957,CHEMBL593760,nM,2300.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,5.638272163982407
3958,CHEMBL56879,nM,2300.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.638272163982407
3959,CHEMBL2385967,nM,2300.0,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.638272163982407
3960,CHEMBL484119,nM,2300.0,COC[C@@H](Cn1ccnc1[N+](=O)[O-])OC(=O)c1ccc(NC=C2C(=O)C=CC2=O)cc1,5.638272163982407
3961,CHEMBL2048792,nM,2300.0,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,5.638272163982407
3962,CHEMBL3787112,nM,2300.0,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.638272163982407
3963,CHEMBL1233881,nM,2300.0,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.638272163982407
3964,CHEMBL1257998,nM,2300.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.638272163982407
3965,CHEMBL3612591,nM,2300.0,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,5.638272163982407
3966,CHEMBL3133903,nM,2300.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,5.638272163982407
3967,CHEMBL114490,nM,2320.0,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.634512015109101
3968,CHEMBL2047015,nM,2340.0,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccccc2)c1)NO,5.630784142589857
3969,CHEMBL3133754,nM,2350.0,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.628932137728263
3970,CHEMBL1821863,nM,2360.0,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997029893
3971,CHEMBL3734877,nM,2360.0,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1,5.627087997029893
3972,CHEMBL3098317,nM,2370.0,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,5.625251653989896
3973,CHEMBL1958218,nM,2370.0,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,5.625251653989896
3974,CHEMBL1830272,nM,2380.0,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423042943488
3975,CHEMBL3237936,nM,2388.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,5.6219656775426685
3976,CHEMBL2424804,nM,2400.0,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788758288394
3977,CHEMBL4208745,nM,2400.0,O=c1[nH]c(Cc2ccccc2)cn2c1cc1cc(Cl)ccc12,5.619788758288394
3978,CHEMBL4094546,nM,2400.0,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.619788758288394
3979,CHEMBL599388,nM,2400.0,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788758288394
3980,CHEMBL130049,nM,2400.0,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.619788758288394
3981,CHEMBL193578,nM,2400.0,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,5.619788758288394
3982,CHEMBL77030,nM,2400.0,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.619788758288394
3983,CHEMBL260861,nM,2400.0,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788758288394
3984,CHEMBL4104427,nM,2500.0,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.6020599913279625
3985,CHEMBL4094527,nM,2500.0,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,5.6020599913279625
3986,CHEMBL419047,nM,2500.0,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.6020599913279625
3987,CHEMBL309334,nM,2500.0,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.6020599913279625
3988,CHEMBL1242477,nM,2500.0,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,5.6020599913279625
3989,CHEMBL57462,nM,2500.0,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.6020599913279625
3990,CHEMBL2385969,nM,2500.0,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)cc3)cc2)CC1,5.6020599913279625
3991,CHEMBL267019,nM,2500.0,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.6020599913279625
3992,CHEMBL1095130,nM,2500.0,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.6020599913279625
3993,CHEMBL326100,nM,2500.0,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,5.6020599913279625
3994,CHEMBL3133905,nM,2500.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,5.6020599913279625
3995,CHEMBL7914,nM,2500.0,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,5.6020599913279625
3996,CHEMBL76116,nM,2500.0,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.6020599913279625
3997,CHEMBL77397,nM,2500.0,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.6020599913279625
3998,CHEMBL4074615,nM,2500.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)C1,5.6020599913279625
3999,CHEMBL2325088,nM,2520.0,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.598599459218455
4000,CHEMBL3734934,nM,2530.0,CC(C)n1c(CO)nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc21,5.596879478824182
4001,CHEMBL247024,nM,2530.0,N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.596879478824182
4002,CHEMBL169780,nM,2540.0,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.5951662833800615
4003,CHEMBL4202413,nM,2550.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,5.5934598195660445
4004,CHEMBL3741655,nM,2550.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccc(Cl)cc3)cc12,5.5934598195660445
4005,CHEMBL3741069,nM,2560.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,5.59176003468815
4006,CHEMBL3088222,nM,2580.0,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1,5.58838029403677
4007,CHEMBL403785,nM,2580.0,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,5.58838029403677
4008,CHEMBL248045,nM,2580.0,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,5.58838029403677
4009,CHEMBL217092,nM,2590.0,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.586700235918748
4010,CHEMBL449949,nM,2600.0,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,5.585026652029182
4011,CHEMBL1242749,nM,2600.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,5.585026652029182
4012,CHEMBL130163,nM,2600.0,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.585026652029182
4013,CHEMBL2332119,nM,2600.0,NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,5.585026652029182
4014,CHEMBL1241944,nM,2600.0,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,5.585026652029182
4015,CHEMBL475352,nM,2600.0,COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,5.585026652029182
4016,CHEMBL4090330,nM,2626.0,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.58070527824654
4017,CHEMBL421047,nM,2640.0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,5.578396073130168
4018,CHEMBL1945648,nM,2640.0,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c(Cl)n1,5.578396073130168
4019,CHEMBL174634,nM,2650.0,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,5.576754126063192
4020,CHEMBL1821865,nM,2670.0,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.573488738635424
4021,CHEMBL354033,nM,2670.0,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488738635424
4022,CHEMBL1080815,nM,2700.0,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,5.568636235841012
4023,CHEMBL114392,nM,2700.0,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.568636235841012
4024,CHEMBL195029,nM,2700.0,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,5.568636235841012
4025,CHEMBL4211573,nM,2700.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636235841012
4026,CHEMBL65063,nM,2700.0,Nc1ncnc2c1cnn2-c1ccccc1,5.568636235841012
4027,CHEMBL3133908,nM,2700.0,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(CC)c3)c2c1,5.568636235841012
4028,CHEMBL4292715,nM,2700.0,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)NCCO,5.568636235841012
4029,CHEMBL319540,nM,2710.0,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,5.567030709125595
4030,CHEMBL1241858,nM,2720.0,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.565431095965801
4031,CHEMBL534948,nM,2730.0,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,5.5638373529592435
4032,CHEMBL2070196,nM,2750.0,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1,5.560667306169737
4033,CHEMBL4286943,nM,2800.0,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,5.552841968657781
4034,CHEMBL3263378,nM,2800.0,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.552841968657781
4035,CHEMBL418907,nM,2800.0,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,5.552841968657781
4036,CHEMBL1241946,nM,2800.0,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.552841968657781
4037,CHEMBL182397,nM,2800.0,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.552841968657781
4038,CHEMBL200976,nM,2800.0,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,5.552841968657781
4039,CHEMBL3905432,nM,2807.0,CC#CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,5.551757587365561
4040,CHEMBL1812569,nM,2810.0,O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.55129368009492
4041,CHEMBL168266,nM,2820.0,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750891680639
4042,CHEMBL4213082,nM,2820.0,C=CC(=O)Nc1ccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,5.549750891680639
4043,CHEMBL116857,nM,2880.0,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5.5406075122407685
4044,CHEMBL1256432,nM,2880.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,5.5406075122407685
4045,CHEMBL3740003,nM,2890.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(NC(=O)c2ccccc2)c(=O)o1,5.539102157243452
4046,CHEMBL1240566,nM,2900.0,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,5.537602002101044
4047,CHEMBL3604940,nM,2900.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,5.537602002101044
4048,CHEMBL2333164,nM,2900.0,O=C1NCCc2ccc(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,5.537602002101044
4049,CHEMBL1242566,nM,2900.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,5.537602002101044
4050,CHEMBL1242567,nM,2900.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,5.537602002101044
4051,CHEMBL4085902,nM,2900.0,COc1cc(Br)c(/C=C2\CC(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,5.537602002101044
4052,CHEMBL116595,nM,2900.0,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,5.537602002101044
4053,CHEMBL3983460,nM,2933.0,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,5.532687937019448
4054,CHEMBL2408824,nM,2940.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.531652669587842
