molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_5
CHEMBL4071058;nM;3.2;CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;8.494850021680094;471.09060166399996;6;3;4.599100000000003;yes
CHEMBL128987;nM;3.2;Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1;8.494850021680094;428.09602139200007;7;2;3.2750000000000012;yes
CHEMBL127611;nM;3.2;CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.494850021680094;493.0960809680001;10;6;0.40300000000000075;yes
CHEMBL340700;nM;3.2;CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.494850021680094;403.064386916;7;3;2.3202999999999996;yes
CHEMBL3622674;nM;3.3;COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C4CC4;8.481486060122112;427.20082504000004;6;2;3.952200000000003;yes
CHEMBL2035810;nM;3.3;Nc1ncnc(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4;8.481486060122112;477.13161518;9;3;3.8870000000000022;yes
CHEMBL1914461;nM;3.3;Br.Oc1ccc(cc1)c2cc3c(NCc4ccccc4)ncnc3[nH]2;8.481486060122112;396.05857326400013;4;3;4.520500000000003;yes
CHEMBL433205;nM;3.3;Nc1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1;8.481486060122112;304.093581012;4;2;3.974400000000001;yes
CHEMBL105053;nM;3.3;C[C@@H](Nc1[nH]cnc2nc(cc12)c3ccccc3)c4ccccc4;8.481486060122112;314.153146576;3;2;4.749600000000003;yes
CHEMBL1916897;nM;3.35;CN(C)C\C=C\C(=O)N(C)c1cc2c(cc1Cl)nc(Nc3cc(F)ccc3C)c4cncn24;8.474955192963153;466.16841528800006;6;1;4.8076200000000044;yes
CHEMBL51659;nM;3.4;Brc1cccc(Nc2ncnc3cnc(NC(=O)C=C)cc23)c1;8.468521082957745;369.02252210399996;5;2;3.6554;yes
CHEMBL39715;nM;3.4;COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12;8.468521082957745;453.08003698000005;6;2;4.222000000000002;yes
CHEMBL3403517;nM;3.4;COc1ccc2N(CCCc2c1)c3nc(C)nc4oc(C)cc34;8.468521082957745;309.147726848;5;0;3.932540000000003;yes
CHEMBL598163;nM;3.4;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO;8.468521082957745;448.13136108399993;7;3;4.619100000000003;yes
CHEMBL3355888;nM;3.43;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn4c(C)ncc4[N+](=O)[O-];8.46470587995723;486.12185902;9;1;5.056720000000004;yes
CHEMBL36164;nM;3.5;OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12;8.455931955649724;455.09568704400004;6;4;3.4038000000000004;yes
CHEMBL340898;nM;3.5;Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1;8.455931955649724;359.18584367200003;7;2;3.775520000000002;yes
CHEMBL2029425;nM;3.52;COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCC(CC5)N(C)C;8.453457336521868;556.2910370120001;8;2;4.587200000000003;yes
CHEMBL3828021;nM;3.58;Cn1cc(cn1)c2ccc3ncnc(Nc4cccc(c4)C#C)c3c2;8.446116973356126;325.13274548;5;1;3.755200000000002;yes
CHEMBL3805859;nM;3.6;CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c4OCCOc14;8.443697499232712;337.14264146799997;6;1;3.851720000000002;yes
CHEMBL430571;nM;3.6;C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1;8.443697499232712;396.15862588;5;2;5.076900000000003;yes
CHEMBL31419;nM;3.6;Brc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)c1;8.443697499232712;511.12190179199996;7;2;4.361500000000002;yes
CHEMBL1914653;nM;3.7;Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4;8.431798275933005;410.074223328;4;3;5.081500000000004;yes
CHEMBL3814694;nM;3.7;Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCCCC4)cc23)cc1Cl;8.431798275933005;458.145571668;5;3;4.938200000000004;yes
CHEMBL40130;nM;3.7;Brc1cccc(Nc2ncnc3cc4c(ccn4CCN5CCOCC5)cc23)c1;8.431798275933005;451.100772424;6;1;4.422800000000003;yes
CHEMBL38199;nM;3.7;Brc1cccc(Nc2ncnc3cc4c(cnn4CCN5CCOCC5)cc23)c1;8.431798275933005;452.09602139200007;7;1;3.817800000000002;yes
CHEMBL96780;nM;3.8;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N;8.42021640338319;344.027273136;5;2;3.726700000000002;yes
CHEMBL1914654;nM;3.8;Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccc(F)cc4;8.42021640338319;428.064801516;4;3;5.220600000000004;yes
CHEMBL3980793;nM;3.8;COCCNC(=O)[C@@H]1C[C@H](CCN1C(=O)C=C)Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC;8.42021640338319;575.174703116;8;2;4.000600000000002;yes
CHEMBL94431;nM;3.8;COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC;8.42021640338319;299.10700490799996;5;1;3.529700000000002;yes
CHEMBL2437469;nM;3.82;COc1cc(ccc1Nc2ncc3N=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5;8.41793663708829;512.2284367560001;10;2;2.8042000000000007;yes
CHEMBL3892567;nM;3.9;OC[C@@H](Nc1ncnc2oc(cc12)c3ccccc3)c4ccccc4;8.4089353929735;331.132076784;5;2;4.035300000000002;yes
CHEMBL166307;nM;3.9;CN1CCN(CC1)NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2;8.4089353929735;470.1542049640001;8;3;3.0849;yes
CHEMBL31588;nM;3.9;CN(C)CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C=C;8.4089353929735;483.12698717200004;6;2;4.981000000000004;yes
CHEMBL3814846;nM;3.96;CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1;8.402304814074487;436.110231716;5;2;5.703300000000003;yes
CHEMBL3676357;nM;4.0;CC(=O)CNCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C;8.397940008672037;491.09272308;7;3;4.5012000000000025;yes
CHEMBL3633774;nM;4.0;NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c2c1;8.397940008672037;473.08663706000004;5;3;6.328500000000002;yes
CHEMBL250923;nM;4.0;COc1cc2ncnc(\C=C\CCc3ccccc3)c2cc1OC;8.397940008672037;320.15247787999994;4;0;4.293000000000004;yes
CHEMBL209343;nM;4.0;CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1;8.397940008672037;284.082874096;4;2;4.068500000000002;yes
CHEMBL3114688;nM;4.0;O=C(\C=C\CN1CCCCC1)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23;8.397940008672037;453.21647510400004;6;1;4.122200000000003;yes
CHEMBL3760071;nM;4.0;COC(=O)c1cc(OC)c(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.397940008672037;449.1409272160001;8;1;5.335200000000004;yes
CHEMBL295961;nM;4.0;CNc1ccc2cncnc2c1;8.397940008672037;159.079647288;3;1;1.6714999999999998;yes
CHEMBL3947406;nM;4.0;COc1ccccc1c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2;8.397940008672037;345.147726848;5;1;5.071500000000003;yes
CHEMBL3895411;nM;4.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CN(C4)C(=O)C(=C)CN5CCOCC5;8.397940008672037;545.1641384320001;8;1;3.7916000000000034;yes
CHEMBL50344;nM;4.0;CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;8.397940008672037;328.03235851600004;4;2;4.177600000000002;yes
CHEMBL3674151;nM;4.0;CC(C)n1c(Nc2ccc(F)c(Cl)c2)nc3cnc(Nc4ccc(cc4F)C(=O)NN5CCN(C)CC5)nc13;8.397940008672037;555.207340636;9;3;4.718200000000004;yes
CHEMBL3961961;nM;4.0;COc1ccc(cc1)c2oc3ncnc(N[C@H](CCO)c4ccccc4)c3c2;8.397940008672037;375.158291532;6;2;4.434000000000003;yes
CHEMBL3647421;nM;4.0;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\[C@@H]4CCCN4C;8.397940008672037;469.16808094000004;6;2;5.153500000000005;yes
CHEMBL3678952;nM;4.0;COc1cccc(Nc2nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc3n2C(C)C)c1;8.397940008672037;472.2699076440001;9;2;4.654800000000003;yes
CHEMBL3678948;nM;4.0;CC(C)n1c(Nc2cccc(c2)C#C)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13;8.397940008672037;466.25934296;8;2;4.627500000000004;yes
CHEMBL65250;nM;4.0;COc1cc2ncnc(Nc3ccc(F)c(c3)C#C)c2cc1OC;8.397940008672037;323.10700490799996;5;1;3.511000000000002;yes
CHEMBL3671502;nM;4.0;NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.397940008672037;445.054965104;6;3;3.737000000000001;yes
CHEMBL1914665;nM;4.0;Br.CC[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4;8.397940008672037;424.089873392;4;3;5.471600000000004;yes
CHEMBL92812;nM;4.0;CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1;8.397940008672037;328.03235851600004;4;2;4.177600000000002;yes
CHEMBL545541;nM;4.0;Cl.COc1cc2ncnc(NCc3ccccc3)c2cc1OC;8.397940008672037;331.10875449599996;5;1;3.680900000000002;yes
CHEMBL3233786;nM;4.0;FC1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1;8.397940008672037;463.10451538000007;6;2;5.156000000000003;yes
CHEMBL3671487;nM;4.0;CC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.397940008672037;501.081179852;6;3;4.304500000000003;yes
CHEMBL421326;nM;4.0;OCCOCCNCc1ccc(cc1)c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2;8.397940008672037;458.17764707200007;6;4;5.286700000000004;yes
CHEMBL3671497;nM;4.0;NC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.397940008672037;488.060778756;6;4;3.446600000000001;yes
CHEMBL470219;nM;4.0;Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl;8.397940008672037;454.11427153999995;7;2;5.961800000000004;yes
CHEMBL78018;nM;4.0;NCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2;8.397940008672037;371.120466544;5;3;5.041900000000002;yes
CHEMBL3678949;nM;4.0;CC(C)n1c(Nc2ccc(F)c(Cl)c2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13;8.397940008672037;494.2109487960001;8;2;5.438700000000006;yes
CHEMBL428741;nM;4.1;CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4cccc(F)c4)c2cc1NC(=O)\C=C\CN(C)C;8.387216143280265;545.207447216;9;2;3.7722000000000016;yes
CHEMBL3958624;nM;4.1;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@@H]4CCN([C@H](C4)C(=O)N)C(=O)C=C;8.387216143280265;517.132838304;7;2;3.7233000000000027;yes
CHEMBL3915508;nM;4.1;N#Cc1ccc(Nc2nncc3ccccc23)cc1;8.387216143280265;246.09054632;4;1;3.2450800000000015;yes
CHEMBL172652;nM;4.1;Brc1cccc(Nc2ncnc3cc4[nH]nnc4cc23)c1;8.387216143280265;340.00720638800004;5;2;3.4072000000000005;yes
CHEMBL2048905;nM;4.1;OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c12;8.387216143280265;437.071323432;8;2;5.222600000000003;yes
CHEMBL399373;nM;4.2;CCOc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N4CCC(CC4)C(=O)O)c2cc1OCC;8.3767507096021;487.24710653599993;6;1;4.576700000000003;yes
CHEMBL3932286;nM;4.2;COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC4CCN(CC4)C(=O)C=C;8.3767507096021;438.145868276;6;1;4.591200000000003;yes
CHEMBL3622678;nM;4.2;CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC4CC4;8.3767507096021;427.20082504000004;6;3;4.0001000000000015;yes
CHEMBL4067871;nM;4.2;OC[C@H](Nc1cnc(c(c1)c2ccc3cnccc3c2)c4cc(Cl)ccc4O)c5ccccc5;8.3767507096021;467.14005462399996;5;3;6.4683000000000055;yes
CHEMBL380669;nM;4.2;CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C;8.3767507096021;453.17316632;5;2;5.226600000000004;yes
CHEMBL50519;nM;4.3;COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1;8.366531544420411;330.011623072;5;1;3.539500000000002;yes
CHEMBL3805774;nM;4.4;CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c4OCCOc14;8.356547323513812;353.13755608799994;7;1;3.5519000000000016;yes
CHEMBL3906533;nM;4.4;CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1;8.356547323513812;293.11642672;5;1;3.5501000000000014;yes
CHEMBL3972168;nM;4.4;COC(=O)[C@H]1C[C@@H](CCN1C(=O)C=C)Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC;8.356547323513812;532.132503956;8;1;4.411000000000003;yes
CHEMBL225928;nM;4.4;CN(CCCl)CCN\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1;8.356547323513812;417.123549032;6;2;4.785700000000004;yes
CHEMBL2029430;nM;4.41;CCOc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5;8.355561410532161;542.2753869480001;8;2;4.198700000000002;yes
CHEMBL590559;nM;4.45;Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC=C=C;8.351639989019068;413.130632812;5;2;6.151800000000003;yes
CHEMBL67057;nM;4.5;Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc5c(ccn5Cc6ccccc6)c4)c23)C(=O)N7CCOCC7;8.346787486224656;559.233187788;7;3;4.824820000000003;yes
CHEMBL3818289;nM;4.54;Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)[C@@H]5COC(=O)N5)cc23)cc1Cl;8.342944147142896;544.163723832;9;3;3.313900000000001;yes
CHEMBL433520;nM;4.6;CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.337242168318426;444.12732152000007;7;3;3.645500000000001;yes
CHEMBL598164;nM;4.6;COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCC(=O)NO;8.337242168318426;420.17975524799994;7;3;3.807900000000002;yes
CHEMBL3956112;nM;4.6;C[C@@H](Nc1ncnc2oc(cc12)c3cccc(O)c3)c4ccccc4;8.337242168318426;331.132076784;5;2;4.768500000000004;yes
CHEMBL3900264;nM;4.6;Clc1ccc(\C=C\C(=N\Nc2nncc3ccccc23)\c4ccccc4)cc1;8.337242168318426;384.114174224;4;1;5.812800000000004;yes
CHEMBL3219133;nM;4.68;COc1cc(ccc1Nc2ncc3C(=O)N(C)C(Cc4ccccc4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6;8.329754146925875;646.3016016959999;9;2;4.466700000000003;yes
CHEMBL1914667;nM;4.7;COc1ccc(cc1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2;8.327902142064282;344.16371126000007;4;2;4.806600000000004;yes
CHEMBL308645;nM;4.7;Cc1cc(CCC(=O)O)[nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23;8.327902142064282;441.1003953040001;5;4;4.1591200000000015;yes
CHEMBL93302;nM;4.7;Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1;8.327902142064282;315.00072404;4;2;3.841500000000001;yes
CHEMBL4062877;nM;4.7;Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O;8.327902142064282;454.180504196;5;4;5.590520000000004;yes
CHEMBL36967;nM;4.8;Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1;8.318758762624412;437.08512236;5;2;4.4494000000000025;yes
CHEMBL129579;nM;4.8;OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.318758762624412;479.0804309040001;10;7;0.37869999999999987;yes
CHEMBL4102886;nM;4.87;COc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO;8.312471038785366;494.2165346799999;10;5;0.8913999999999993;yes
CHEMBL340484;nM;4.9;CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1;8.309803919971486;455.143305932;7;2;3.580300000000001;yes
CHEMBL4104515;nM;4.9;Cl.COc1ccc2N(CCCc2c1)c3nc(C)nc4c(Cc5ccccc5)cn(C)c34;8.309803919971486;434.18733916400004;5;0;5.3822200000000056;yes
CHEMBL3355887;nM;4.9;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn4c(C)ncc4[N+](=O)[O-];8.309803919971486;472.106208956;9;1;4.6666200000000035;yes
CHEMBL2032377;nM;4.99;COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N(C)C;8.30189945437661;473.21753772400007;7;2;4.1228000000000025;yes
CHEMBL3758868;nM;5.0;COc1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.301029995663981;391.13544791200013;6;1;5.548600000000004;yes
CHEMBL3671499;nM;5.0;Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C=C)c(NC(=O)C=C)cc23;8.301029995663981;499.065529788;6;3;4.0805000000000025;yes
CHEMBL3671495;nM;5.0;FC(F)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C;8.301029995663981;523.046686164;6;3;4.159600000000002;yes
CHEMBL3357655;nM;5.0;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)\C(=C/CN(C)C)\F;8.301029995663981;473.086265232;6;2;4.498000000000003;yes
CHEMBL3114687;nM;5.0;CCN(CC)C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12;8.301029995663981;441.21647510400004;6;1;3.978100000000002;yes
CHEMBL3741424;nM;5.0;COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCOC(=O)c4ccccc4OC(=O)C;8.301029995663981;541.1849002039999;10;1;4.541000000000003;yes
CHEMBL399371;nM;5.0;CCOc1cc2ncnc(\C=C\CCc3ccccc3)c2cc1OCC;8.301029995663981;348.18377800799993;4;0;5.073200000000004;yes
CHEMBL3114686;nM;5.0;CC1CCCCN1C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23;8.301029995663981;467.23212516800004;6;1;4.5107000000000035;yes
CHEMBL3114701;nM;5.0;CC1CCN(C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23)CC1;8.301029995663981;467.23212516800004;6;1;4.368200000000003;yes
CHEMBL312818;nM;5.0;C(CN(c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1)n5ccnc5)Cc6ccccc6;8.301029995663981;465.17356473600006;7;2;6.0152000000000045;yes
CHEMBL248392;nM;5.0;COc1cc2c(N[C@@H]3C[C@H]3c4ccccc4)c(cnc2cc1OCCCN5CCOCC5)C#N;8.301029995663981;458.23179081999996;7;1;4.184180000000003;yes
CHEMBL80809;nM;5.0;CC(=O)NCCNCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2;8.301029995663981;456.1732303880001;6;4;4.808900000000003;yes
CHEMBL2178351;nM;5.0;CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13;8.301029995663981;442.25934296;8;2;4.646200000000004;yes
CHEMBL2087356;nM;5.0;Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1;8.301029995663981;461.05863283999986;8;1;3.871900000000002;yes
CHEMBL197640;nM;5.0;CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23;8.301029995663981;492.172831972;6;1;6.217900000000005;yes
CHEMBL3676341;nM;5.0;CC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C;8.301029995663981;477.077073016;6;3;4.458700000000003;yes
CHEMBL2087355;nM;5.0;Brc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1;8.301029995663981;445.0637182199999;7;1;3.9403000000000024;yes
CHEMBL310827;nM;5.0;Cc1c[nH]c2ccc(Nc3ncnc4cc(sc34)c5ccccc5)cc12;8.301029995663981;356.109567512;4;2;5.891620000000003;yes
CHEMBL77782;nM;5.0;CN(C)CCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2;8.301029995663981;413.167416736;5;2;5.687300000000003;yes
CHEMBL258282;nM;5.0;CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1;8.301029995663981;494.194549784;9;2;3.350100000000001;yes
CHEMBL56802;nM;5.0;COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC;8.301029995663981;295.132076784;5;1;3.6990200000000026;yes
CHEMBL3758939;nM;5.0;C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)N)c4ccccc4;8.301029995663981;374.120132196;5;2;4.630300000000003;yes
CHEMBL3759022;nM;5.0;COc1cc(CO)ccc1c2cc3c(NCc4ccccc4)ncnc3s2;8.301029995663981;377.11979784800013;6;2;4.471300000000002;yes
CHEMBL332882;nM;5.0;Nc1cccc(c1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23;8.301029995663981;336.089022096;5;3;3.999100000000001;yes
CHEMBL3416625;nM;5.0;COc1ccccc1c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2;8.301029995663981;385.04518893600005;5;1;5.903000000000002;yes
CHEMBL3759280;nM;5.0;COc1cc(C=O)ccc1c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2;8.301029995663981;413.0401035560001;6;1;5.715500000000002;yes
CHEMBL402294;nM;5.0;CCO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2;8.301029995663981;405.17133648000004;8;2;3.709900000000002;yes
CHEMBL56266;nM;5.0;CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC;8.301029995663981;406.1207964;7;3;3.1336000000000013;yes
CHEMBL332612;nM;5.0;Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;8.301029995663981;351.09992112799995;6;4;4.075700000000001;yes
CHEMBL3758802;nM;5.0;COc1cc(CO)ccc1c2cc3c(Nc4cccc(c4)C#C)ncnc3s2;8.301029995663981;387.10414778400013;6;2;4.584100000000003;yes
CHEMBL3962343;nM;5.0;COc1cc(NC(C)C)ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2;8.301029995663981;452.17275172000006;7;4;5.570600000000004;yes
CHEMBL299893;nM;5.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO;8.301029995663981;480.1575758319999;9;4;2.2008000000000005;yes
CHEMBL3759929;nM;5.0;COc1ccc(CO)cc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.301029995663981;391.13544791200013;6;2;5.032300000000004;yes
CHEMBL3814816;nM;5.06;Clc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1;8.2958494831602;442.134258036;6;3;3.6454000000000013;yes
CHEMBL3542268;nM;5.06;OCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2;8.2958494831602;475.109897368;6;2;6.497200000000004;yes
CHEMBL289162;nM;5.1;OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12;8.292429823902062;396.0221877560001;5;2;4.175200000000002;yes
CHEMBL2437471;nM;5.29;COc1ccc(Nc2ncc3N=C(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)cc1;8.276544327964814;428.1596885;8;2;3.3608200000000013;yes
CHEMBL3622671;nM;5.3;O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4)\C=C\CN5CCCCC5;8.275724130399214;497.242689852;7;2;4.503000000000004;yes
CHEMBL3933539;nM;5.3;COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2;8.275724130399214;345.147726848;5;1;5.071500000000003;yes
CHEMBL1243255;nM;5.35;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC;8.271646217978772;453.13678081200004;6;3;4.755380000000003;yes
CHEMBL338215;nM;5.4;CN(C)CCCCNc1cc2ncnc(Nc3cccc(C)c3)c2cn1;8.267606240177031;350.221894832;6;2;3.8305200000000017;yes
CHEMBL3897723;nM;5.4;COc1ccc(\C=C\C(=N\Nc2nncc3ccccc23)\c4ccc(Cl)cc4)cc1;8.267606240177031;414.12473890800004;5;1;5.821400000000004;yes
CHEMBL126384;nM;5.4;Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1;8.267606240177031;456.12732152000007;7;2;4.055200000000002;yes
CHEMBL3699622;nM;5.5;COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCS(=O)(=O)CC4;8.259637310505756;562.16100894;9;3;4.350500000000002;yes
CHEMBL3699583;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)CO;8.259637310505756;538.173145644;9;3;3.439900000000003;yes
CHEMBL3699615;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)S(=O)(=O)C;8.259637310505756;557.161201056;9;3;3.8319000000000027;yes
