,ChEMBL_ID,smiles,pIC50
428,CHEMBL175101,CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.657577319177793
429,CHEMBL3972981,CC[C@@H](Nc1ncnc2oc(cc12)c3ccc(OC)cc3)c4ccccc4,7.657577319177793
430,CHEMBL3934461,COc1ccc(cc1)c2oc3ncnc(NC(CC(=O)N)c4ccccc4)c3c2,7.657577319177793
431,CHEMBL428777,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,7.657577319177793
432,CHEMBL3806292,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14,7.647817481888637
433,CHEMBL3416595,COC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3OC)c4ccccc4,7.638272163982407
434,CHEMBL565467,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)O[C@@H]6CC[C@@H](N)CC6,7.638272163982407
435,CHEMBL583403,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)N=C1NC(=O)OC[C@@H]6COCCN6,7.638272163982407
436,CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,7.638272163982407
437,CHEMBL4098591,CCC(=O)N1CC[C@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6Cl,7.6307841425898575
438,CHEMBL597950,Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC=C=C,7.623423042943487
439,CHEMBL3953210,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4cccc(F)c4)c3c2,7.619788758288393
440,CHEMBL3925584,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccccc4F)c3c2,7.619788758288393
441,CHEMBL3806213,Fc1ccc(Nc2ncnc3cc(OCC4CCCO4)c5OCCOc5c23)cc1Cl,7.617982957425133
442,CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3c[nH]cn3,7.60537323572779
443,CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(CC4)C(C)C)C(=O)N,7.6020599913279625
444,CHEMBL470010,COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.6020599913279625
445,CHEMBL74722,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,7.6020599913279625
446,CHEMBL541586,Cl.COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,7.6020599913279625
447,CHEMBL3819120,Fc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(NC(=O)[C@@H]5COC(=O)N5)cc23)cc1Cl,7.592949185195748
448,CHEMBL233325,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.585026652029183
449,CHEMBL331906,Oc1cccc(c1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,7.585026652029183
450,CHEMBL333231,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,7.585026652029183
451,CHEMBL2425090,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CC(O)C4,7.585026652029183
452,CHEMBL3760023,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)S(=O)(=O)C)c4ccccc4,7.585026652029183
453,CHEMBL1914662,Br.Oc1ccc(cc1)c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2,7.585026652029183
454,CHEMBL3612563,COCCN1C(=O)Oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc12,7.585026652029183
455,CHEMBL3754057,FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccccn2)c3cncnc3,7.575771929304018
456,CHEMBL4083904,CN(C)CC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6Cl,7.575118363368933
457,CHEMBL470003,Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1,7.568636235841013
458,CHEMBL500591,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C#N,7.568636235841013
459,CHEMBL1914672,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(F)cc3)c4ccc(F)cc4,7.568636235841013
460,CHEMBL3973601,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccc(F)cc4)c3c2,7.568636235841013
461,CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,7.568636235841013
462,CHEMBL163168,OC(=O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.568636235841013
463,CHEMBL3040910,C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.568636235841013
464,CHEMBL3416596,COc1ccccc1c2cc3c(N[C@H](C)c4ccc(F)cc4)ncnc3s2,7.568636235841013
465,CHEMBL2419762,Cl.C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.568636235841013
466,CHEMBL3092322,OCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,7.568636235841013
467,CHEMBL301359,c1ccc2ncncc2c1,7.568636235841013
468,CHEMBL4070640,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6OC,7.562249437179612
469,CHEMBL3952877,COC[C@@H](Nc1ncnc2oc(cc12)c3ccccc3)c4ccccc4,7.552841968657781
470,CHEMBL411897,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.552841968657781
471,CHEMBL3827349,C1CC(CCN1)n2cc(cn2)c3ccc4ncnc(Nc5ccc6ncccc6c5)c4c3,7.549750891680639
472,CHEMBL4064937,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)C6CC6)c4n3)c7ccccc7Cl)cc2C,7.542118103266008
473,CHEMBL2178368,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2,7.5376020021010435
474,CHEMBL52418,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.5376020021010435
475,CHEMBL94191,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.5376020021010435
476,CHEMBL3929584,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(C=C)cc3)c4ccccc4,7.5376020021010435
477,CHEMBL1914673,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(Br)cc3)c4ccc(F)cc4,7.5376020021010435
478,CHEMBL332765,CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.5376020021010435
479,CHEMBL75177,Clc1cccc(Nc2ncnc3[nH]c4CCCCc4c23)c1,7.5376020021010435
480,CHEMBL153170,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,7.5376020021010435
481,CHEMBL3805283,CC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14,7.536107011014093
482,CHEMBL111197,COc1cccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)c1,7.522878745280337
483,CHEMBL220037,Fc1ccc(Nc2c(cnc3ccc(NCc4c[nH]cn4)cc23)C#N)cc1Cl,7.522878745280337
484,CHEMBL540068,Cl.COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,7.522878745280337
485,CHEMBL211003,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,7.522878745280337
486,CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.522878745280337
487,CHEMBL583218,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCC6CCNCC6,7.522878745280337
488,CHEMBL3234753,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,7.522878745280337
489,CHEMBL379905,COC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(=O)N,7.522878745280337
490,CHEMBL204420,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCN(C)CC4C(=O)N,7.522878745280337
491,CHEMBL207584,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4C(=O)N,7.522878745280337
492,CHEMBL1688539,Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,7.522878745280337
493,CHEMBL3678953,COc1ccc(Nc2nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc3n2C(C)C)cc1,7.522878745280337
494,CHEMBL312482,C(N1CCOCC1)c2ccc(cc2)c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3,7.522878745280337
495,CHEMBL52472,COc1ccc2ncncc2c1,7.522878745280337
496,CHEMBL472545,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1c4oc(CCN5CCOCC5)nn4,7.522878745280337
497,CHEMBL394057,OC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12,7.522878745280337
498,CHEMBL3297894,Cc1oc2nc(C)nc(Nc3ccc(F)c(Cl)c3)c2c1,7.519993057042849
499,CHEMBL1946926,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,7.508638306165728
500,CHEMBL3678958,CC(C)n1c(Nc2cccnc2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,7.508638306165728
501,CHEMBL3633941,CCNC(=O)Nc1ccc(cc1)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.508638306165728
502,CHEMBL423224,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c23)c1,7.508638306165728
503,CHEMBL132348,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)CC(=O)O,7.508638306165728
504,CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(cc23)c4cnn(c4)C5CCNCC5)cc1Cl,7.496209316942817
505,CHEMBL248321,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,7.494850021680094
506,CHEMBL1645472,NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,7.494850021680094
507,CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c13,7.494850021680094
508,CHEMBL182254,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,7.494850021680094
509,CHEMBL1204360,Cl.COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,7.492144128304169
510,CHEMBL1914671,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccccc3)c4ccc(F)cc4,7.481486060122112
511,CHEMBL567873,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OC[C@@H]6COCCN6,7.481486060122112
512,CHEMBL392273,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc23)c1,7.481486060122112
513,CHEMBL2048788,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,7.481486060122112
514,CHEMBL4069672,Cl.COc1ccc2N(CCCc2c1)c3nc(C)nc4c(Cc5ccccc5)c[nH]c34,7.4736607226101555
515,CHEMBL54805,Brc1cccc(Nc2ncnc3cccnc23)c1,7.468521082957745
516,CHEMBL1923007,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,7.468521082957745
517,CHEMBL157084,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.455931955649724
518,CHEMBL391778,NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.455931955649724
519,CHEMBL3633932,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.455931955649724
520,CHEMBL355982,Brc1cccc(Nc2ncnc3sccc23)c1,7.455931955649724
521,CHEMBL249928,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,7.455931955649724
522,CHEMBL52665,Brc1cccc(Nc2ncnc3ccncc23)c1,7.455931955649724
523,CHEMBL248108,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.455931955649724
524,CHEMBL56505,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCO,7.455931955649724
525,CHEMBL4070404,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6cccc(F)c6,7.446116973356125
526,CHEMBL2048904,Cn1ncc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc12,7.443697499232713
527,CHEMBL3934034,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,7.443697499232713
528,CHEMBL3409482,CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1,7.443697499232713
529,CHEMBL3416603,OC[C@@H](Nc1ncnc2sc(Br)cc12)c3ccccc3,7.443697499232713
530,CHEMBL248116,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.443697499232713
531,CHEMBL3818970,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]5COC(=O)N5,7.422393322637465
532,CHEMBL566350,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCN6CCCCC6,7.420216403383192
533,CHEMBL3416600,C[C@@H](Nc1ncnc2sc(Br)cc12)c3ccccc3,7.420216403383192
534,CHEMBL2348414,OCCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)ncnc2NCC1,7.420216403383192
535,CHEMBL247710,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,7.420216403383192
536,CHEMBL584714,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCC6CCCNC6,7.420216403383192
537,CHEMBL440453,COc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3,7.420216403383192
538,CHEMBL2425737,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCOc4ccccc4)cc23)c1,7.415668775632469
539,CHEMBL53375,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4089353929735005
540,CHEMBL380006,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,7.3979400086720375
541,CHEMBL93461,CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.3979400086720375
542,CHEMBL484270,CCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)CC1,7.3979400086720375
543,CHEMBL1645467,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.3979400086720375
544,CHEMBL346863,CO.Brc1cccc(Nc2ncnc3c4scnc4sc23)c1,7.3979400086720375
545,CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c13,7.3979400086720375
546,CHEMBL566337,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCn6ccnc6,7.3979400086720375
547,CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c2c1CN6CCC(N)CC6,7.3979400086720375
548,CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.3979400086720375
549,CHEMBL126137,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.3979400086720375
550,CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.3872161432802645
551,CHEMBL3758889,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)S(=O)(=O)C)c4ccccc4,7.3872161432802645
552,CHEMBL3092324,CS(=O)(=O)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,7.3872161432802645
553,CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.3872161432802645
554,CHEMBL3040806,C1COc2cc3c(Nc4cccc(c4)c5ccccc5)ncnc3cc2O1,7.3767507096020974
555,CHEMBL3297897,COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,7.374687549038327
556,CHEMBL3234742,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(N)nc4)c3)cc2C(F)(F)F)CC1,7.366531544420412
557,CHEMBL3234746,CC(C)Nc1ncc(cn1)C(=O)Nc2cc(ccc2C)C(=O)Nc3ccc(CN4CCN(C)CC4)c(c3)C(F)(F)F,7.366531544420412
558,CHEMBL1928310,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5[nH]4)cc1,7.359518563029578
559,CHEMBL177053,Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,7.356547323513813
560,CHEMBL3234747,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(NC5CC5)nc4)c3)cc2C(F)(F)F)CC1,7.356547323513813
561,CHEMBL3975699,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(cc3)C#N)c4ccccc4,7.356547323513813
562,CHEMBL578044,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCC6CCNCC6,7.356547323513813
563,CHEMBL2348416,COC(=O)C1=Cc2c(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)ncnc2NCC1,7.356547323513813
564,CHEMBL3828079,Cn1cc(cn1)c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2,7.355561410532161
565,CHEMBL566559,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCC6CCCCN6,7.346787486224656
566,CHEMBL1914663,Br.Oc1ccc(cc1)c2cc3c(NCc4ccccc4F)ncnc3[nH]2,7.346787486224656
567,CHEMBL128432,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.346787486224656
568,CHEMBL72393,Brc1cccc(Nc2ncnc3[nH]c4CCCCc4c23)c1,7.337242168318426
569,CHEMBL247914,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6ccccn6)c4)c23)CC1,7.327902142064282
570,CHEMBL4072383,COc1ccc2N(CCCc2c1)c3nc(N)nc4c(Cc5ccccc5)c[nH]c34,7.3269790928711025
571,CHEMBL1203938,Cl.COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC,7.3214816209598865
572,CHEMBL3758946,OCc1ccc(cc1)c2cc3c(NCc4ccccc4)ncnc3s2,7.3187587626244115
573,CHEMBL247104,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.3187587626244115
574,CHEMBL247709,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,7.3187587626244115
575,CHEMBL3752074,COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3cccnc3,7.311491192343477
576,CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,7.301029995663981
577,CHEMBL555321,Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,7.301029995663981
578,CHEMBL181742,Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc5ccccc5,7.301029995663981
579,CHEMBL246687,N[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.301029995663981
580,CHEMBL393264,CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.301029995663981
581,CHEMBL542484,Cl.COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.301029995663981
582,CHEMBL207674,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCOCC4C(=O)N,7.301029995663981
583,CHEMBL1645471,Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1,7.301029995663981
584,CHEMBL2325101,Clc1ccc(cc1Cl)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5,7.301029995663981
585,CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(=O)N,7.301029995663981
586,CHEMBL383760,CNC(=O)[C@H]1CCCN1Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC,7.301029995663981
587,CHEMBL207037,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CC(C4)C(=O)N,7.301029995663981
588,CHEMBL3944702,COc1cc(Nc2ncnc3cc(OCC4CN(C)CCO4)c(OC)cc23)c(OC)cc1Cl,7.301029995663981
589,CHEMBL3914599,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981
590,CHEMBL1203934,Cl.COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,7.292429823902062
591,CHEMBL51265,Brc1cccc(Nc2ncnc3cnccc23)c1,7.292429823902062
592,CHEMBL2425089,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CC5(CSC5)C4,7.2839966563652006
593,CHEMBL1914664,Br.Oc1ccc(cc1)c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2,7.2839966563652006
594,CHEMBL298637,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,7.2839966563652006
595,CHEMBL36819,OC(=O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.275724130399211
596,CHEMBL3416438,Fc1ccc(Nc2ncnc3sc(Br)cc23)cc1Cl,7.275724130399211
597,CHEMBL3775664,Fc1ccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCOCC5)c4cc23)cc1Cl,7.274905478918531
598,CHEMBL516487,COC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,7.267606240177032
599,CHEMBL2087353,Brc1cccc(Nc2ncnc3cc4OCCOCCOc4cc23)c1,7.259637310505756
600,CHEMBL328879,COc1ccc2ncnc(Nc3ccccc3)c2c1,7.259637310505756
601,CHEMBL3416623,COc1ccccc1c2cc3c(N[C@H](C)c4cccs4)ncnc3s2,7.259637310505756
602,CHEMBL115745,COc1cc2ncnc(NCc3ccccc3)c2cc1O,7.251811972993798
603,CHEMBL3937527,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(Br)cc3)c4ccccc4,7.251811972993798
604,CHEMBL92985,Fc1cccc(Nc2ncnc3ccccc23)c1,7.251811972993798
605,CHEMBL332333,N(c1ccccc1)c2nc[nH]c3nnc(Nc4ccccc4)c23,7.236572006437062
606,CHEMBL326596,COc1ccc2c(NCc3ccccc3)ncnc2c1,7.236572006437062
607,CHEMBL3806222,Fc1ccc(Nc2ncnc3cc(OC4CCOCC4)c5OCCOc5c23)cc1Cl,7.230622673923861
608,CHEMBL469997,Fc1ccc(Nc2ncnc3nc(Nc4ccccc4)sc23)cc1Cl,7.229147988357855
609,CHEMBL371888,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,7.229147988357855
610,CHEMBL2325100,Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5,7.221848749616356
611,CHEMBL1821869,Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(F)cc3)c4nc(cs4)c5ccc(Cl)cc5,7.221848749616356
612,CHEMBL370934,CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC,7.221848749616356
613,CHEMBL393848,N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.221848749616356
614,CHEMBL294395,COCCN(CCOC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.214670164989233
615,CHEMBL2347231,NC(=O)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,7.214670164989233
616,CHEMBL246284,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc23)c1,7.214670164989233
617,CHEMBL3968839,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc5ccccn5)c3)ncnc2cc1OC,7.214670164989233
618,CHEMBL1914655,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccc(Br)cc4,7.207608310501746
619,CHEMBL473553,COc1cc2ncnc(Nc3ccc(c(OC)c3)c4nc5ccccc5s4)c2cc1OC,7.200659450546419
620,CHEMBL391779,CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.200659450546419
621,CHEMBL596059,COc1cc(ccc1Nc2ncnc3cc(OC)c(OC)cc23)c4nc5ccccc5s4,7.200659450546419
622,CHEMBL1914669,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(Br)cc3)c4ccccc4,7.200659450546419
623,CHEMBL3774947,Clc1cccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCOCC5)c4cc23)c1,7.199970640755867
624,CHEMBL2334001,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCO,7.197910742118268
625,CHEMBL7866,COC(=O)CN1C=C(C(=O)c2c(O)cc(OC)cc12)c3cccc(Cl)c3,7.1938200260161125
626,CHEMBL1947125,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,7.1870866433571425
627,CHEMBL3970738,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)ncnc2cc1OC,7.1870866433571425
628,CHEMBL3943512,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,7.1870866433571425
629,CHEMBL294034,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn4ccnc4,7.180456064458131
630,CHEMBL320705,COc1ccccc1Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl,7.180456064458131
631,CHEMBL3754785,COc1ccc(cn1)c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC,7.176590985107455
632,CHEMBL1241676,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(Cl)c(O)c4,7.173925197299173
